question_code,module_group_code,module_group,library_type,domain_code_original,domain_name_original,factor_code,factor_name_ko,factor_definition,factor_order,item_order,original_text,static_sql_text,static_sql_source_file,static_sql_source_line,runtime_api_text,runtime_api_source_file,source_conflict,source_conflict_reason,original_reverse,revised_text,response_frame,scoring_direction,difficulty,target_levels,overlap_group,duplicate_groups,original_decision,issue_codes,rationale,original_definition_fit,original_observable_behavior,original_single_focus,original_period_context,original_opportunity_handling,original_role_applicability,original_social_desirability_control,original_duplicate_control,original_training_actionability,original_frequency_scale_fit,original_validity_score,definition_fit,observable_behavior,single_focus,period_context,opportunity_handling,role_applicability,social_desirability_control,duplicate_control,training_actionability,frequency_scale_fit,validity_score,empirical_status,active,source_file,source_line_approx
RND_Q1,ROLE,직무·직급,job_function,JOB_RND,R&D역량,RND_CORE,R&D 핵심역량,연구 기획부터 사업화까지 혁신 성과를 창출한다,31,1,나는 연구 주제를 선정하고 체계적인 실험 계획을 수립하여 실행한다.,나는 연구 주제를 선정하고 체계적인 실험 계획을 수립하여 실행한다.,database/seed_job_level.sql,167,,,False,,False,연구 질문과 검증 방법을 포함한 실험 계획을 수립했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|OPPORTUNITY_DEPENDENT|RARE_EVENT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 역할·사건·도구에 따라 수행기회가 달라짐; 8주 안에 사건이 없을 가능성이 큼. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,1,0,0,0,0,1,1,1,0,5,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,132
RND_Q2,ROLE,직무·직급,job_function,JOB_RND,R&D역량,RND_CORE,R&D 핵심역량,연구 기획부터 사업화까지 혁신 성과를 창출한다,31,2,나는 최신 논문과 기술 트렌드를 통해 전문 지식을 지속적으로 업데이트한다.,나는 최신 논문과 기술 트렌드를 통해 전문 지식을 지속적으로 업데이트한다.,database/seed_job_level.sql,168,,,False,,False,담당 분야의 최신 논문이나 기술자료를 검토해 연구에 반영했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,DUP_SELF_LEARNING,유지,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE,"측정역량과 직접 연결되는 비교적 단일한 행동이다. 문항 원문은 유지할 수 있으나, 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용해야 한다.",1,1,1,0,1,0,1,0,1,0,6,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,133
RND_Q3,ROLE,직무·직급,job_function,JOB_RND,R&D역량,RND_CORE,R&D 핵심역량,연구 기획부터 사업화까지 혁신 성과를 창출한다,31,3,나는 연구 결과를 실용화·사업화로 연결하는 과정을 이해하고 추진한다.,나는 연구 결과를 실용화·사업화로 연결하는 과정을 이해하고 추진한다.,database/seed_job_level.sql,169,,,False,,False,연구 결과의 실용화 가능성과 다음 검증 단계를 정리했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,staff|manager,,,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OPPORTUNITY_DEPENDENT|ROLE_LEVEL_BIAS|RARE_EVENT|KNOWLEDGE_BEHAVIOR_MIX,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 역할·사건·도구에 따라 수행기회가 달라짐. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,0,0,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,134
RND_Q4,ROLE,직무·직급,job_function,JOB_RND,R&D역량,RND_CORE,R&D 핵심역량,연구 기획부터 사업화까지 혁신 성과를 창출한다,31,4,나는 다학제적 협업을 통해 혁신적인 연구 성과를 창출한다.,나는 다학제적 협업을 통해 혁신적인 연구 성과를 창출한다.,database/seed_job_level.sql,170,,,False,,False,다른 전문분야 구성원과 역할을 나누어 연구 문제를 해결했다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff|manager,,DUP_CROSS_FUNCTIONAL_COLLAB,수정,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|DOUBLE_BARRELED|ABSTRACT_SELF_RATING|OPPORTUNITY_DEPENDENT|OUTCOME_CONFOUNDED|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,역량 정의와 관련되지만 한 문항에 여러 행동·결과가 결합됨; 추상적 자기평가 또는 효과성 표현; 역할·사건·도구에 따라 수행기회가 달라짐. 제시한 단일 행동문으로 수정하고 공통 회상기간·행동빈도 척도·'수행기회 없음' 옵션을 적용한다.,1,0,0,0,0,0,1,0,1,0,3,1,1,1,1,1,1,1,1,1,1,10,전문가 예비검토·인지면접 전,True,app/api/admin/seed/job-level/route.ts,135
GRD1_Q1,ROLE,직무·직급,job_level,GRD_1,사원 역량,GRD1_COMP,사원 핵심행동,업무 기본기와 성장 의지로 조직 적응력을 발휘한다,32,1,나는 맡은 업무의 목적과 기대 결과를 명확히 이해하고 끝까지 완수한다.,나는 맡은 업무의 목적과 기대 결과를 명확히 이해하고 끝까지 완수한다.,database/seed_job_level.sql,179,,,False,,False,맡은 업무의 목적과 기대 결과를 명확히 이해하고 끝까지 완수한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,1,staff,execution_pm,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '실행력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,141
GRD1_Q2,ROLE,직무·직급,job_level,GRD_1,사원 역량,GRD1_COMP,사원 핵심행동,업무 기본기와 성장 의지로 조직 적응력을 발휘한다,32,2,나는 상사와 동료의 피드백을 열린 마음으로 수용하고 빠르게 개선한다.,나는 상사와 동료의 피드백을 열린 마음으로 수용하고 빠르게 개선한다.,database/seed_job_level.sql,180,,,False,,False,상사와 동료의 피드백을 열린 마음으로 수용하고 빠르게 개선한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,1,staff,execution_pm,DUP_FEEDBACK_COACHING,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '성장 마인드셋' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,142
GRD1_Q3,ROLE,직무·직급,job_level,GRD_1,사원 역량,GRD1_COMP,사원 핵심행동,업무 기본기와 성장 의지로 조직 적응력을 발휘한다,32,3,나는 업무에 필요한 지식과 기술을 습득하기 위해 적극적으로 학습한다.,나는 업무에 필요한 지식과 기술을 습득하기 위해 적극적으로 학습한다.,database/seed_job_level.sql,181,,,False,,False,업무에 필요한 지식과 기술을 습득하기 위해 학습한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,1,staff,execution_pm,DUP_SELF_LEARNING,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '성장 마인드셋' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,143
GRD1_Q4,ROLE,직무·직급,job_level,GRD_1,사원 역량,GRD1_COMP,사원 핵심행동,업무 기본기와 성장 의지로 조직 적응력을 발휘한다,32,4,나는 팀의 규칙과 문화를 존중하며 긍정적인 자세로 동료와 협력한다.,나는 팀의 규칙과 문화를 존중하며 긍정적인 자세로 동료와 협력한다.,database/seed_job_level.sql,182,,,False,,False,팀의 규칙과 문화를 존중하며 긍정적인 자세로 동료와 협력한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,1,staff,execution_pm,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '협업과 팀워크' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,144
GRD2_Q1,ROLE,직무·직급,job_level,GRD_2,대리 역량,GRD2_COMP,대리 핵심행동,자율적 업무 수행과 후배 지원으로 전문성을 발휘한다,33,1,나는 업무를 스스로 계획하고 주어진 일정 내에 주도적으로 완료한다.,나는 업무를 스스로 계획하고 주어진 일정 내에 주도적으로 완료한다.,database/seed_job_level.sql,187,,,False,,False,업무를 스스로 계획하고 주어진 일정 내에 주도적으로 완료한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff,problem_analysis,DUP_PLAN_EXECUTION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '실행력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,146
GRD2_Q2,ROLE,직무·직급,job_level,GRD_2,대리 역량,GRD2_COMP,대리 핵심행동,자율적 업무 수행과 후배 지원으로 전문성을 발휘한다,33,2,나는 후배 직원의 질문에 친절하게 답하고 성장을 돕는다.,나는 후배 직원의 질문에 친절하게 답하고 성장을 돕는다.,database/seed_job_level.sql,188,,,False,,False,후배 직원의 질문에 친절하게 답하고 성장을 돕는다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff,problem_analysis,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '사람 육성' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,147
GRD2_Q3,ROLE,직무·직급,job_level,GRD_2,대리 역량,GRD2_COMP,대리 핵심행동,자율적 업무 수행과 후배 지원으로 전문성을 발휘한다,33,3,나는 문제가 발생했을 때 원인을 분석하고 해결책을 상사에게 제안한다.,나는 문제가 발생했을 때 원인을 분석하고 해결책을 상사에게 제안한다.,database/seed_job_level.sql,189,,,False,,False,문제가 발생했을 때 원인을 분석하고 해결책을 상사에게 제안한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff,problem_analysis,DUP_PROBLEM_DEFINITION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '문제해결력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,148
GRD2_Q4,ROLE,직무·직급,job_level,GRD_2,대리 역량,GRD2_COMP,대리 핵심행동,자율적 업무 수행과 후배 지원으로 전문성을 발휘한다,33,4,나는 타 부서와의 협업에서 원활한 소통과 조율 역할을 수행한다.,나는 타 부서와의 협업에서 원활한 소통과 조율 역할을 수행한다.,database/seed_job_level.sql,190,,,False,,False,타 부서와의 협업에서 원활한 소통과 조율 역할을 수행한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,staff,problem_analysis,DUP_CROSS_FUNCTIONAL_COLLAB,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '협업과 팀워크' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,149
GRD3_Q1,ROLE,직무·직급,job_level,GRD_3,과장 역량,GRD3_COMP,과장 핵심행동,팀 목표 설정과 코칭으로 조직 성과를 이끈다,34,1,나는 팀의 목표를 명확히 설정하고 구성원별 역할과 책임을 분명히 한다.,나는 팀의 목표를 명확히 설정하고 구성원별 역할과 책임을 분명히 한다.,database/seed_job_level.sql,195,,,False,,False,팀의 목표를 명확히 설정하고 구성원별 역할과 책임을 분명히 한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager,people_development,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '실행력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,151
GRD3_Q2,ROLE,직무·직급,job_level,GRD_3,과장 역량,GRD3_COMP,과장 핵심행동,팀 목표 설정과 코칭으로 조직 성과를 이끈다,34,2,나는 팀원의 역량 개발을 위해 정기적인 코칭과 구체적인 피드백을 제공한다.,나는 팀원의 역량 개발을 위해 정기적인 코칭과 구체적인 피드백을 제공한다.,database/seed_job_level.sql,196,,,False,,False,팀원의 역량 개발을 위해 정기적인 코칭과 구체적인 피드백을 제공한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager,people_development,DUP_FEEDBACK_COACHING,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '사람 육성' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,152
GRD3_Q3,ROLE,직무·직급,job_level,GRD_3,과장 역량,GRD3_COMP,과장 핵심행동,팀 목표 설정과 코칭으로 조직 성과를 이끈다,34,3,나는 복잡한 문제를 구조적으로 분석하여 최적의 해결책을 도출한다.,나는 복잡한 문제를 구조적으로 분석하여 최적의 해결책을 도출한다.,database/seed_job_level.sql,197,,,False,,False,복잡한 문제를 구조적으로 분석하여 평가기준에 맞는 해결책을 도출한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,manager,people_development,DUP_PROBLEM_DEFINITION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '문제해결력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,153
GRD3_Q4,ROLE,직무·직급,job_level,GRD_3,과장 역량,GRD3_COMP,과장 핵심행동,팀 목표 설정과 코칭으로 조직 성과를 이끈다,34,4,나는 상위 조직의 전략을 팀 실행 계획으로 구체화하여 성과를 낸다.,나는 상위 조직의 전략을 팀 실행 계획으로 구체화하여 성과를 낸다.,database/seed_job_level.sql,198,,,False,,False,상위 조직의 전략을 팀 실행 계획으로 구체화하여 성과를 낸다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager,people_development,DUP_STRATEGY_EXECUTION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '전략적 기획력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,154
GRD4_Q1,ROLE,직무·직급,job_level,GRD_4,차·부장 역량,GRD4_COMP,차·부장 핵심행동,부문 전략과 인재 육성으로 조직 역량을 강화한다,35,1,나는 중·장기 관점에서 부문 전략을 수립하고 실행을 주도한다.,나는 중·장기 관점에서 부문 전략을 수립하고 실행을 주도한다.,database/seed_job_level.sql,203,,,False,,False,중·장기 관점에서 부문 전략을 수립하고 실행을 주도한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,manager,people_development,DUP_STRATEGY_EXECUTION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '전략적 사고' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,156
GRD4_Q2,ROLE,직무·직급,job_level,GRD_4,차·부장 역량,GRD4_COMP,차·부장 핵심행동,부문 전략과 인재 육성으로 조직 역량을 강화한다,35,2,나는 조직 내 갈등을 중재하고 부서 간 협력 문화를 형성한다.,나는 조직 내 갈등을 중재하고 부서 간 협력 문화를 형성한다.,database/seed_job_level.sql,204,,,False,,False,조직 내 갈등을 중재하고 부서 간 협력 문화를 형성한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,manager,people_development,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '협업과 팀워크' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,157
GRD4_Q3,ROLE,직무·직급,job_level,GRD_4,차·부장 역량,GRD4_COMP,차·부장 핵심행동,부문 전략과 인재 육성으로 조직 역량을 강화한다,35,3,나는 핵심 인재를 발굴하고 체계적으로 육성하여 조직 역량을 강화한다.,나는 핵심 인재를 발굴하고 체계적으로 육성하여 조직 역량을 강화한다.,database/seed_job_level.sql,205,,,False,,False,핵심 인재를 발굴하고 정해진 기준에 따라 육성하여 조직 역량을 강화한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager,people_development,DUP_PEOPLE_DEVELOPMENT,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '사람 육성' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,158
GRD4_Q4,ROLE,직무·직급,job_level,GRD_4,차·부장 역량,GRD4_COMP,차·부장 핵심행동,부문 전략과 인재 육성으로 조직 역량을 강화한다,35,4,나는 경영진과 현장 사이에서 효과적인 커뮤니케이션 다리 역할을 한다.,나는 경영진과 현장 사이에서 효과적인 커뮤니케이션 다리 역할을 한다.,database/seed_job_level.sql,206,,,False,,False,경영진과 현장 사이에서 효과적인 커뮤니케이션 다리 역할을 한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,2,manager,people_development,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '소통과 영향력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,159
GRD5_Q1,ROLE,직무·직급,job_level,GRD_5,임원 역량,GRD5_COMP,임원 핵심행동,비전 제시와 이해관계자 관리로 조직을 이끈다,36,1,나는 조직의 비전과 전략적 방향을 명확히 제시하고 구성원과 공유한다.,나는 조직의 비전과 전략적 방향을 명확히 제시하고 구성원과 공유한다.,database/seed_job_level.sql,211,,,False,,False,조직의 비전과 전략적 방향을 명확히 제시하고 구성원과 공유한다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,executive,strategy_planning,DUP_STRATEGY_EXECUTION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '전략적 사고/소통과 영향력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,161
GRD5_Q2,ROLE,직무·직급,job_level,GRD_5,임원 역량,GRD5_COMP,임원 핵심행동,비전 제시와 이해관계자 관리로 조직을 이끈다,36,2,나는 외부 환경 변화를 선제적으로 파악하고 조직의 대응을 이끈다.,나는 외부 환경 변화를 선제적으로 파악하고 조직의 대응을 이끈다.,database/seed_job_level.sql,212,,,False,,False,외부 환경 변화를 선제적으로 파악하고 조직의 대응을 이끈다.,최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,executive,strategy_planning,,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|SEMANTIC_DUPLICATE|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '전략적 사고/변화관리' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,162
GRD5_Q3,ROLE,직무·직급,job_level,GRD_5,임원 역량,GRD5_COMP,임원 핵심행동,비전 제시와 이해관계자 관리로 조직을 이끈다,36,3,"나는 이사회, 투자자, 파트너 등 핵심 이해관계자와의 관계를 전략적으로 관리한다.","나는 이사회, 투자자, 파트너 등 핵심 이해관계자와의 관계를 전략적으로 관리한다.",database/seed_job_level.sql,213,,,False,,False,"이사회, 투자자, 파트너 등 핵심 이해관계자와의 관계를 전략적으로 관리한다.",최근 8주 동안 다음 행동을 얼마나 자주 했습니까?,direct,3,executive,strategy_planning,DUP_STAKEHOLDER_RELATION,삭제,PERIOD_UNSPECIFIED|AGREEMENT_SCALE_MISMATCH|SEMANTIC_DUPLICATE|GRADE_AS_CONSTRUCT|ROLE_LEVEL_BIAS|LOW_EDUCATION_INTERVENTION_FIT,직급은 독립 역량이 아니라 대상자 배정과 기대수준 조건이다. 이 행동은 기존 '소통과 영향력' 문항과 중복되므로 직급별 별도 점수화를 삭제하고 target_level 기준으로만 활용한다.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,전문가 예비검토·인지면접 전,False,app/api/admin/seed/job-level/route.ts,163
